 #time susceptible infected recover
         105      105496      226486      876687
         106      105496      213626      883117
         107      105496      199218      890321
         108      105496      183490      898185
         109      105496      166846      906507
         110      105496      150362      914749
         111      105496      133622      923119
         112      105496      117334      931263
         113      105496      100540      939660
         114      105496       83940      947960
         115      105496       66816      956522
         116      105496       50330      964765
         117      105496       35446      972207
         118      105496       23506      978177
         119      105496       14134      982863
         120      105496        7764      986048
         121      105496        3862      987999
         122      105496        1732      989064
         123      105496         638      989611
         124      105496         188      989836
         125      105496          66      989897
         126      105496          26      989917
         127      105496           6      989927
         128      105496           2      989929
         129      105496           0      989930
           1     1095425           2           0
           2     1095425           2           0
           3     1095425           2           0
           4     1095425           2           0
           5     1095425           2           0
           6     1095425           2           0
           7     1095421          10           0
           8     1095418          16           0
           9     1095416          20           0
          10     1095416          20           0
          11     1095416          20           0
          12     1095414          24           0
          13     1095411          30           0
          14     1095403          46           0
          15     1095387          78           0
          16     1095375         102           0
          17     1095359         134           0
          18     1095345         162           0
          19     1095324         204           0
          20     1095279         294           0
          21     1095231         390           0
          22     1095170         512           0
          23     1095074         704           0
          24     1094962         928           0
          25     1094841        1170           0
          26     1094640        1570           1
          27     1094384        2082           1
          28     1094019        2812           1
          29     1093549        3752           1
          30     1092970        4910           1
          31     1092168        6514           1
          32     1091103        8644           1
          33     1089621       11594           8
          34     1087712       15408          10
          35     1085056       20720          10
          36     1081788       27256          10
          37     1077420       35992          10
          38     1071773       47280          13
          39     1064424       61968          18
          40     1054659       81474          30
          41     1041995      106776          43
          42     1025619      139504          55
